,Unnamed: 0,Time,month,day,hour,RCHW_Temp_V,RCHW_Temp_VS,SCHW_Temp_V,SCHW_Temp_VS,MAT_V,MAT_VS,SAT_V,SAT_VS,RAT_V,RAT_VS,Valve_CMD_V,Valve_CMD_VS,Temp_SP_V,Temp_SP_VS,VFD_Speed_CMD_V,VFD_Speed_CMD_VS
149,149,2021-07-02 12:25:00,7,2,7,6,6.894591331481934,5,5.569706916809082,25,25.5835189819336,13,13.297981262207031,25,25.397708892822266,100,100.0,20,20.0,140,140.0
150,150,2021-07-02 12:30:00,7,2,7,6,6.852869033813477,5,5.5469231605529785,25,25.510799407958984,13,13.22523021697998,25,25.30133438110352,100,100.0,20,20.0,140,140.0
151,151,2021-07-02 12:35:00,7,2,7,6,6.881183624267578,5,5.572745323181152,25,25.52058792114257,13,13.25601291656494,25,25.329265594482425,100,100.0,20,20.0,140,140.0
152,152,2021-07-02 12:40:00,7,2,7,6,6.930334091186523,5,5.562113761901856,25,25.61289405822754,13,13.376287460327148,25,25.445219039916992,100,100.0,20,20.0,140,140.0
153,153,2021-07-02 12:45:00,7,2,7,6,6.95117712020874,5,5.60007381439209,25,25.60449981689453,13,13.380483627319336,25,25.45639991760254,100,100.0,20,20.0,140,140.0
154,154,2021-07-02 12:50:00,7,2,7,6,6.867772579193115,5,5.548443794250488,25,25.54295921325684,13,13.285392761230469,25,25.386531829833984,100,100.0,20,20.0,140,140.0
155,155,2021-07-02 12:55:00,7,2,7,6,6.930334091186523,5,5.598555088043213,25,25.579322814941406,13,13.383277893066406,25,25.43124389648437,100,100.0,20,20.0,140,140.0
156,156,2021-07-02 13:00:00,7,2,8,6,6.890122890472412,5,5.540846824645996,25,25.601703643798828,13,13.36929702758789,25,25.449413299560547,100,100.0,20,20.0,140,140.0
157,157,2021-07-02 13:05:00,7,2,8,6,6.876713275909424,5,5.592483997344971,25,25.51219749450684,13,13.271403312683104,25,25.327865600585938,100,100.0,20,20.0,140,140.0
158,158,2021-07-02 13:10:00,7,2,8,6,6.824543476104736,5,5.548443794250488,25,25.44230842590332,13,13.20143985748291,25,25.269222259521484,100,100.0,20,20.0,140,140.0
159,159,2021-07-02 13:15:00,7,2,8,6,6.900549411773682,5,5.639529228210449,25,25.401784896850582,13,13.23362636566162,25,25.217575073242188,100,100.0,20,20.0,140,140.0
160,160,2021-07-02 13:20:00,7,2,8,6,6.840945243835449,5,5.545403957366943,25,25.41715431213379,13,13.223832130432127,25,25.235719680786133,100,100.0,20,20.0,140,140.0
161,161,2021-07-02 13:25:00,7,2,8,6,6.863301753997803,5,5.565151214599609,25,25.447898864746094,13,13.258810997009276,25,25.28178596496582,100,100.0,20,20.0,140,140.0
162,162,2021-07-02 13:30:00,7,2,8,6,6.820071697235107,5,5.545403957366943,25,25.3598747253418,13,13.17764663696289,25,25.17850112915039,100,100.0,20,20.0,140,140.0
163,163,2021-07-02 13:35:00,7,2,8,6,6.866281509399414,5,5.584892749786377,25,25.41156578063965,13,13.22103214263916,25,25.23153114318848,100,100.0,20,20.0,140,140.0
164,164,2021-07-02 13:40:00,7,2,8,6,6.824543476104736,5,5.565151214599609,25,25.350095748901367,13,13.166446685791016,25,25.16175842285156,100,100.0,20,20.0,140,140.0
165,165,2021-07-02 13:45:00,7,2,8,6,6.860321044921875,5,5.597038269042969,25,25.3696517944336,13,13.20004177093506,25,25.174314498901367,100,100.0,20,20.0,140,140.0
166,166,2021-07-02 13:50:00,7,2,8,6,6.81857967376709,5,5.533249855041504,25,25.350095748901367,13,13.195841789245604,25,25.16733932495117,100,100.0,20,20.0,140,140.0
167,167,2021-07-02 13:55:00,7,2,8,6,6.888631820678711,5,5.59552001953125,25,25.3850212097168,13,13.249018669128418,25,25.20780563354492,100,100.0,20,20.0,140,140.0
168,168,2021-07-02 14:00:00,7,2,9,6,6.888631820678711,5,5.566669940948486,25,25.439512252807617,13,13.307772636413574,25,25.253868103027344,100,100.0,20,20.0,140,140.0
169,169,2021-07-02 14:05:00,7,2,9,6,6.854359149932861,5,5.533249855041504,25,25.429731369018555,13,13.27560043334961,25,25.26363754272461,100,100.0,20,20.0,140,140.0
170,170,2021-07-02 14:10:00,7,2,9,6,6.863301753997803,5,5.589446544647217,25,25.3696517944336,13,13.209837913513184,25,25.160362243652344,100,100.0,20,20.0,140,140.0
171,171,2021-07-02 14:15:00,7,2,9,6,6.8349809646606445,5,5.5605950355529785,25,25.34870147705078,13,13.17764663696289,25,25.17152404785156,100,100.0,20,20.0,140,140.0
172,172,2021-07-02 14:20:00,7,2,9,6,6.890122890472412,5,5.603109359741211,25,25.40038681030273,13,13.267205238342283,25,25.234325408935547,100,100.0,20,20.0,140,140.0
173,173,2021-07-02 14:25:00,7,2,9,6,6.869263648986816,5,5.552999496459961,25,25.44370651245117,13,13.28958797454834,25,25.277597427368164,100,100.0,20,20.0,140,140.0
174,174,2021-07-02 14:30:00,7,2,9,6,6.907996654510498,5,5.581855297088623,25,25.47026252746582,13,13.33014678955078,25,25.30971336364746,100,100.0,20,20.0,140,140.0
175,175,2021-07-02 14:35:00,7,2,9,6,6.836472511291504,5,5.545403957366943,25,25.143505096435547,13,13.20004177093506,25,25.01392936706543,100,100.0,20,20.0,140,140.0
176,176,2021-07-02 14:40:00,7,2,9,6,6.921399593353272,5,5.603109359741211,25,25.23839569091797,13,13.316161155700684,25,25.164548873901367,100,100.0,20,20.0,140,140.0
177,177,2021-07-02 14:50:00,7,2,9,11,11.66024684906006,11,11.325026512145996,25,25.66046524047852,16,16.618757247924805,25,25.57104682922364,100,100.0,20,20.0,140,140.0
178,178,2021-07-02 14:55:00,7,2,9,9,9.160415649414062,8,8.101424217224121,25,25.866310119628903,15,15.256301879882812,25,25.69556999206543,100,100.0,20,20.0,140,140.0
179,179,2021-07-02 15:00:00,7,2,10,6,6.840945243835449,5,5.37808084487915,25,25.77385711669922,13,13.50485134124756,25,25.585033416748047,100,100.0,20,20.0,140,140.0
180,180,2021-07-02 15:05:00,7,2,10,7,7.128102779388428,5,5.736552715301514,25,25.77945899963379,13,13.670992851257324,25,25.613008499145508,100,100.0,20,20.0,140,140.0
181,181,2021-07-02 15:10:00,7,2,10,6,6.890122890472412,5,5.536288738250732,25,25.66466522216797,13,13.377686500549316,25,25.478763580322266,100,100.0,20,20.0,140,140.0
182,182,2021-07-02 15:15:00,7,2,10,6,6.900549411773682,5,5.57729959487915,25,25.628284454345703,13,13.338536262512209,25,25.4102840423584,100,100.0,20,20.0,140,140.0
183,183,2021-07-02 15:20:00,7,2,10,6,6.876713275909424,5,5.575781345367432,25,25.56813240051269,13,13.279796600341797,25,25.347421646118164,100,100.0,20,20.0,140,140.0
184,184,2021-07-02 15:25:00,7,2,10,6,6.925867080688477,5,5.598555088043213,25,25.61289405822754,13,13.358112335205078,25,25.46758079528809,100,100.0,20,20.0,140,140.0
185,185,2021-07-02 15:30:00,7,2,10,6,6.888631820678711,5,5.5605950355529785,25,25.59890365600586,13,13.31056785583496,25,25.400503158569336,100,100.0,20,20.0,140,140.0
186,186,2021-07-02 15:35:00,7,2,10,6,6.91991138458252,5,5.586410045623779,25,25.629682540893555,13,13.363704681396484,25,25.47736549377441,100,100.0,20,20.0,140,140.0
187,187,2021-07-02 15:40:00,7,2,10,6,6.915443420410156,5,5.613734722137451,25,25.58911323547364,13,13.30357551574707,25,25.38094520568848,100,100.0,20,20.0,140,140.0
188,188,2021-07-02 15:45:00,7,2,10,6,6.876713275909424,5,5.615251541137695,25,25.48423767089844,13,13.216835021972656,25,25.266429901123047,100,100.0,20,20.0,140,140.0
189,189,2021-07-02 15:50:00,7,2,10,6,6.899060726165772,5,5.619805335998535,25,25.47445297241211,13,13.247618675231934,25,25.277597427368164,100,100.0,20,20.0,140,140.0
190,190,2021-07-02 15:55:00,7,2,10,6,6.9362897872924805,5,5.625874042510986,25,25.565336227416992,13,13.33014678955078,25,25.38373756408692,100,100.0,20,20.0,140,140.0
191,191,2021-07-02 16:00:00,7,2,11,6,6.937777996063232,5,5.621322154998779,25,25.579322814941406,13,13.33574104309082,25,25.38094520568848,100,100.0,20,20.0,140,140.0
192,192,2021-07-02 16:05:00,7,2,11,6,6.902039527893066,5,5.594001770019531,25,25.56953239440918,13,13.30077838897705,25,25.3725643157959,100,100.0,20,20.0,140,140.0
193,193,2021-07-02 16:10:00,7,2,11,6,6.852869033813477,5,5.563632488250732,25,25.519189834594727,13,13.205638885498049,25,25.318092346191406,100,100.0,20,20.0,140,140.0
194,194,2021-07-02 16:15:00,7,2,11,6,6.90650749206543,5,5.598555088043213,25,25.55694580078125,13,13.285392761230469,25,25.376754760742188,100,100.0,20,20.0,140,140.0
195,195,2021-07-02 16:20:00,7,2,11,6,6.8066487312316895,5,5.501333236694336,25,25.55135154724121,13,13.21823501586914,25,25.353008270263672,100,100.0,20,20.0,140,140.0
196,196,2021-07-02 16:25:00,7,2,11,6,6.899060726165772,5,5.615251541137695,25,25.433921813964844,13,13.27560043334961,25,25.3125057220459,100,100.0,20,20.0,140,140.0
197,197,2021-07-02 16:30:00,7,2,11,6,6.843926429748535,5,5.60007381439209,25,25.2062931060791,13,13.152446746826172,25,25.0864315032959,100,100.0,20,20.0,140,140.0
198,198,2021-07-02 16:35:00,7,2,11,6,6.82901668548584,5,5.610698699951172,25,25.110027313232425,13,13.092233657836914,24,24.987443923950195,100,100.0,20,20.0,140,140.0
199,199,2021-07-02 16:40:00,7,2,11,6,6.893101692199707,5,5.594001770019531,25,25.25235366821289,13,13.25461483001709,25,25.238510131835938,100,100.0,20,20.0,140,140.0
200,200,2021-07-02 16:45:00,7,2,11,6,6.83349084854126,5,5.580338001251221,25,25.19652557373047,13,13.15524673461914,25,25.01950454711914,100,100.0,20,20.0,140,140.0
201,201,2021-07-02 16:50:00,7,2,11,6,6.839452743530273,5,5.601592063903809,25,25.06121635437012,13,13.132845878601074,24,24.94981384277344,100,100.0,20,20.0,140,140.0
202,202,2021-07-02 16:55:00,7,2,11,6,6.91395378112793,5,5.610698699951172,25,25.241188049316406,13,13.297981262207031,25,25.135251998901367,100,100.0,20,20.0,140,140.0
203,203,2021-07-02 17:00:00,7,2,12,6,6.940755844116211,5,5.597038269042969,25,25.450693130493164,13,13.409836769104004,25,25.32367706298828,100,100.0,20,20.0,140,140.0
204,204,2021-07-02 17:05:00,7,2,12,6,6.973502159118652,5,5.59096622467041,25,25.552749633789062,13,13.434992790222168,25,25.62140274047852,100,100.0,20,20.0,140,140.0
205,205,2021-07-02 17:10:00,7,2,12,6,6.955641746520996,5,5.618286609649658,25,25.63108253479004,13,13.416825294494627,25,25.464784622192383,100,100.0,20,20.0,140,140.0
206,206,2021-07-02 17:15:00,7,2,12,8,8.206180572509766,7,7.063083648681641,25,25.57093048095703,14,14.183746337890623,25,25.42006492614746,100,100.0,20,20.0,140,140.0
207,207,2021-07-02 17:20:00,7,2,12,9,9.138678550720217,8,8.008923530578613,25,25.73885154724121,14,14.982099533081056,25,25.65918159484864,100,100.0,20,20.0,140,140.0
208,208,2021-07-02 17:25:00,7,2,12,7,7.886194229125977,8,8.322710990905762,23,23.15457344055176,14,14.664530754089355,26,26.77013397216797,0,0.0,20,20.0,140,140.0
209,209,2021-07-02 17:30:00,7,2,12,8,8.253046989440918,8,8.72569465637207,20,20.71928024291992,15,15.595145225524902,27,27.64432144165039,0,0.0,20,20.0,140,140.0
210,210,2021-07-02 17:35:00,7,2,12,8,8.514724731445312,8,8.962812423706055,19,19.31024169921875,16,16.463090896606445,28,28.443233489990234,0,0.0,20,20.0,140,140.0
211,211,2021-07-03 10:00:00,7,3,5,25,25.417104721069336,23,23.27764129638672,28,28.980392456054688,29,29.648658752441406,30,30.607091903686523,0,0.0,20,20.0,140,140.0
212,212,2021-07-03 10:05:00,7,3,5,16,16.998600006103516,16,16.59876823425293,29,29.809341430664062,22,22.21241950988769,29,29.75137710571289,100,100.0,20,20.0,140,140.0
213,213,2021-07-03 10:10:00,7,3,5,11,11.846854209899902,10,10.61603832244873,29,29.27949523925781,18,18.47146415710449,29,29.15569305419922,100,100.0,20,20.0,140,140.0
214,214,2021-07-03 10:15:00,7,3,5,9,9.565255165100098,8,8.001577377319336,28,28.736549377441406,16,16.63252830505371,28,28.62199211120605,100,100.0,20,20.0,140,140.0
215,215,2021-07-03 10:20:00,7,3,5,8,8.947158813476562,7,7.358412742614746,28,28.3275203704834,15,15.954237937927246,28,28.226238250732425,100,100.0,20,20.0,140,140.0
216,216,2021-07-03 10:25:00,7,3,5,9,9.144474029541016,7,7.60242748260498,27,27.98824882507324,15,15.892120361328123,27,27.89154052734375,100,100.0,20,20.0,140,140.0
217,217,2021-07-03 10:30:00,7,3,5,9,9.158966064453123,7,7.692446708679199,27,27.83034896850586,15,15.794087409973145,27,27.769290924072266,100,100.0,20,20.0,140,140.0
218,218,2021-07-03 10:35:00,7,3,5,9,9.160415649414062,7,7.665894985198975,27,27.73655891418457,15,15.827229499816896,27,27.66561508178711,100,100.0,20,20.0,140,140.0
219,219,2021-07-03 10:40:00,7,3,5,8,8.86433219909668,7,7.353970527648926,27,27.586078643798828,15,15.58685302734375,27,27.48545455932617,100,100.0,20,20.0,140,140.0
220,220,2021-07-03 10:45:00,7,3,5,8,8.98927116394043,7,7.524130344390869,27,27.52650260925293,15,15.622785568237305,27,27.50813865661621,100,100.0,20,20.0,140,140.0
221,221,2021-07-03 10:50:00,7,3,5,8,8.9834623336792,7,7.538908958435059,27,27.479713439941406,15,15.602055549621582,27,27.438682556152344,100,100.0,20,20.0,140,140.0
222,222,2021-07-03 10:55:00,7,3,5,8,8.952969551086426,7,7.50934886932373,27,27.4315242767334,15,15.559207916259766,27,27.36359977722168,100,100.0,20,20.0,140,140.0
223,223,2021-07-03 11:00:00,7,3,6,8,8.90793514251709,7,7.493084907531738,27,27.366357803344727,15,15.476258277893066,27,27.314041137695312,100,100.0,20,20.0,140,140.0
224,224,2021-07-03 11:05:00,7,3,6,8,8.648906707763672,7,7.245759963989258,27,27.37485694885254,15,15.376681327819824,27,27.31121063232422,100,100.0,20,20.0,140,140.0
225,225,2021-07-03 11:10:00,7,3,6,8,8.676592826843262,7,7.224989891052246,27,27.302640914916992,15,15.297819137573242,27,27.22771644592285,100,100.0,20,20.0,140,140.0
226,226,2021-07-03 11:15:00,7,3,6,8,8.654735565185547,7,7.210150718688965,27,27.2927303314209,15,15.257686614990234,27,27.24893951416016,100,100.0,20,20.0,140,140.0
227,227,2021-07-03 11:20:00,7,3,6,8,8.675134658813477,7,7.263556957244873,27,27.1484317779541,15,15.23692512512207,27,27.07784080505371,100,100.0,20,20.0,140,140.0
228,228,2021-07-03 11:25:00,7,3,6,8,8.84833812713623,7,7.370261192321777,27,27.336620330810547,15,15.505293846130373,27,27.28148651123047,100,100.0,20,20.0,140,140.0
229,229,2021-07-03 11:30:00,7,3,6,8,8.766873359680176,7,7.370261192321777,27,27.212072372436523,15,15.324108123779297,27,27.137205123901367,100,100.0,20,20.0,140,140.0
230,230,2021-07-03 11:35:00,7,3,6,8,8.762507438659668,7,7.348044395446777,27,27.087646484375,15,15.326875686645508,27,27.002965927124023,100,100.0,20,20.0,140,140.0
231,231,2021-07-03 11:40:00,7,3,6,8,8.763962745666504,7,7.355450630187988,27,27.13287925720215,15,15.324108123779297,27,27.075014114379883,100,100.0,20,20.0,140,140.0
232,232,2021-07-03 11:45:00,7,3,6,8,8.73048210144043,7,7.312481880187988,27,27.118741989135746,15,15.332409858703612,27,27.060884475708008,100,100.0,20,20.0,140,140.0
233,233,2021-07-03 11:50:00,7,3,6,8,8.74067211151123,7,7.316928386688232,27,27.06503677368164,15,15.339327812194824,26,26.997318267822266,100,100.0,20,20.0,140,140.0
234,234,2021-07-03 11:55:00,7,3,6,8,8.763962745666504,7,7.377665996551514,27,27.069276809692383,15,15.311655044555664,26,26.99308013916016,100,100.0,20,20.0,140,140.0
235,235,2021-07-03 12:00:00,7,3,7,8,8.777060508728027,7,7.367300510406494,27,27.06079864501953,15,15.355929374694824,26,26.99308013916016,100,100.0,20,20.0,140,140.0
236,236,2021-07-03 12:05:00,7,3,7,8,8.742127418518066,7,7.330265045166016,27,27.043842315673828,15,15.34071159362793,26,26.9648380279541,100,100.0,20,20.0,140,140.0
237,237,2021-07-03 12:10:00,7,3,7,8,8.73048210144043,7,7.308036804199219,27,27.03678131103516,15,15.33656120300293,26,26.96342658996582,100,100.0,20,20.0,140,140.0
238,238,2021-07-03 12:15:00,7,3,7,8,8.755228996276855,7,7.302107810974121,27,27.03536605834961,15,15.393280029296877,26,26.93660354614257,100,100.0,20,20.0,140,140.0
239,239,2021-07-03 12:20:00,7,3,7,8,8.73484992980957,7,7.351006984710693,26,26.9718074798584,15,15.290900230407717,26,26.86321830749512,100,100.0,20,20.0,140,140.0
240,240,2021-07-03 12:25:00,7,3,7,8,8.704269409179688,7,7.330265045166016,26,26.926631927490234,15,15.241076469421388,26,26.835004806518555,100,100.0,20,20.0,140,140.0
241,241,2021-07-03 12:30:00,7,3,7,8,8.78433609008789,7,7.411718368530273,26,26.887113571166992,15,15.293667793273926,26,26.78705406188965,100,100.0,20,20.0,140,140.0
242,242,2021-07-03 12:35:00,7,3,7,7,7.650537490844727,8,8.032425880432129,25,25.98826789855957,14,14.663143157958984,27,27.076425552368164,0,0.0,20,20.0,140,140.0
243,243,2021-07-03 12:40:00,7,3,7,8,8.903573989868164,7,7.167099475860596,26,26.1482162475586,15,15.988740921020508,27,27.536497116088867,100,100.0,20,20.0,140,140.0
244,244,2021-07-03 12:45:00,7,3,7,9,9.082134246826172,7,7.362856388092041,27,27.229049682617188,15,15.65042209625244,27,27.151342391967773,100,100.0,20,20.0,140,140.0
245,245,2021-07-03 12:50:00,7,3,7,8,8.984915733337402,7,7.564028263092041,27,27.018415451049805,15,15.52188491821289,26,26.93942642211914,100,100.0,20,20.0,140,140.0
246,246,2021-07-03 12:55:00,7,3,7,8,8.567255020141602,7,7.131453037261963,26,26.998640060424805,15,15.19539737701416,26,26.91825294494629,100,100.0,20,20.0,140,140.0
247,247,2021-07-03 13:00:00,7,3,8,8,8.381794929504395,7,7.074978828430176,26,26.9619255065918,15,15.119242668151855,26,26.85334205627441,100,100.0,20,20.0,140,140.0
248,248,2021-07-03 13:05:00,7,3,8,8,8.612465858459473,7,7.153734683990479,26,26.97039604187012,15,15.232772827148438,26,26.91966438293457,100,100.0,20,20.0,140,140.0
249,249,2021-07-03 13:10:00,7,3,8,8,8.810524940490723,7,7.371742725372314,26,26.94639587402344,15,15.382213592529297,26,26.86180686950684,100,100.0,20,20.0,140,140.0
250,250,2021-07-03 13:15:00,7,3,8,8,8.807615280151367,7,7.374704360961914,26,26.97039604187012,15,15.407112121582031,26,26.922487258911133,100,100.0,20,20.0,140,140.0
251,251,2021-07-03 13:20:00,7,3,8,8,8.785791397094727,7,7.373224258422852,26,26.981693267822266,15,15.35177993774414,26,26.9126091003418,100,100.0,20,20.0,140,140.0
252,252,2021-07-03 13:25:00,7,3,8,8,8.771240234375,7,7.3643388748168945,26,26.95204162597656,15,15.32134246826172,26,26.86604118347168,100,100.0,20,20.0,140,140.0
253,253,2021-07-03 13:30:00,7,3,8,8,8.822162628173828,7,7.408758163452148,26,26.926631927490234,15,15.382213592529297,26,26.836414337158203,100,100.0,20,20.0,140,140.0
254,254,2021-07-03 13:35:00,7,3,8,8,8.756685256958008,7,7.353970527648926,26,26.93227767944336,15,15.319957733154297,26,26.840648651123047,100,100.0,20,20.0,140,140.0
255,255,2021-07-03 13:40:00,7,3,8,8,8.750862121582031,7,7.34656286239624,26,26.96615982055664,15,15.304737091064451,26,26.844879150390625,100,100.0,20,20.0,140,140.0
256,256,2021-07-03 13:45:00,7,3,8,8,8.797431945800781,7,7.425039768218994,26,26.908281326293945,15,15.297819137573242,26,26.785642623901367,100,100.0,20,20.0,140,140.0
257,257,2021-07-03 13:50:00,7,3,8,8,8.804705619812012,7,7.411718368530273,26,26.954864501953125,15,15.326875686645508,26,26.867450714111328,100,100.0,20,20.0,140,140.0
258,258,2021-07-03 13:55:00,7,3,8,8,8.87886905670166,7,7.507870674133301,26,26.919572830200195,15,15.358696937561035,26,26.816669464111328,100,100.0,20,20.0,140,140.0
259,259,2021-07-03 14:00:00,7,3,9,8,8.801795959472656,7,7.435397148132324,26,26.63193321228028,15,15.274292945861816,26,26.461706161499023,100,100.0,20,20.0,140,140.0
260,260,2021-07-03 14:05:00,7,3,9,8,8.800341606140137,7,7.3924736976623535,26,26.75593948364257,15,15.314422607421877,26,26.60245704650879,100,100.0,20,20.0,140,140.0
261,261,2021-07-03 14:10:00,7,3,9,8,8.832342147827148,7,7.405796527862549,26,26.90969467163086,15,15.39051342010498,26,26.71092987060547,100,100.0,20,20.0,140,140.0
262,262,2021-07-03 14:15:00,7,3,9,8,8.859970092773438,7,7.416159152984619,26,26.8461971282959,15,15.426474571228027,26,26.701066970825195,100,100.0,20,20.0,140,140.0
263,263,2021-07-03 14:20:00,7,3,9,8,8.887590408325195,7,7.404317855834961,26,26.973222732543945,15,15.513588905334473,26,26.826539993286133,100,100.0,20,20.0,140,140.0
264,264,2021-07-03 14:25:00,7,3,9,8,8.942801475524902,7,7.470902919769287,26,26.89416885375977,15,15.523266792297363,26,26.723613739013672,100,100.0,20,20.0,140,140.0
265,265,2021-07-03 14:30:00,7,3,9,8,8.966038703918457,7,7.490127563476562,26,26.928041458129883,15,15.555062294006348,26,26.74334716796875,100,100.0,20,20.0,140,140.0
266,266,2021-07-03 14:35:00,7,3,9,8,8.939895629882812,7,7.476819515228271,26,26.884292602539062,15,15.51635456085205,26,26.69401931762696,100,100.0,20,20.0,140,140.0
267,267,2021-07-03 14:40:00,7,3,9,8,8.903573989868164,7,7.435397148132324,26,26.93368911743164,15,15.506675720214844,26,26.748987197875977,100,100.0,20,20.0,140,140.0
268,268,2021-07-03 14:45:00,7,3,9,8,8.935538291931152,7,7.438356399536133,26,26.954864501953125,15,15.56750202178955,26,26.82372093200684,100,100.0,20,20.0,140,140.0
